ARC,ARC Document Solutions Inc. Common Stock,$3.2748,-0.0552,-1.658%,141224790.00,United States,2004,72356,Miscellaneous,Business Services,/market-activity/stocks/arc
ARCH,Arch Resources Inc. Class A Common Stock,$104.72,1.46,1.414%,1603898746.00,United States,2016,242921,Energy,Coal Mining,/market-activity/stocks/arch
ARCO,Arcos Dorados Holdings Inc. Class A Shares,$6.745,-0.095,-1.389%,1419676282.00,Argentina,2011,868266,Consumer Services,Restaurants,/market-activity/stocks/arco
ARDC,Ares Dynamic Credit Allocation Fund Inc. Common Shares,$15.77,0.01,0.063%,361368588.00,United States,2012,40499,Finance,Investment Managers,/market-activity/stocks/ardc
ARE,Alexandria Real Estate Equities Inc. Common Stock,$198.155,2.875,1.472%,31678710913.00,United States,,414713,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/are
ARES,Ares Management Corporation Class A Common Stock,$79.96,2.35,3.028%,13681432822.00,,2014,1165711,Finance,Investment Managers,/market-activity/stocks/ares
ARGD,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042,$25.70,-0.03,-0.117%,0.00,Bermuda,,6729,Finance,Specialty Insurers,/market-activity/stocks/argd
ARGO,Argo Group International Holdings Ltd.,$56.355,-0.465,-0.818%,1965251403.00,Bermuda,,54299,Finance,Specialty Insurers,/market-activity/stocks/argo
ARI,Apollo Commercial Real Estate Finance Inc,$13.4235,-0.1865,-1.37%,1877867914.00,United States,2009,465532,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/ari
ARIS,Aris Water Solutions Inc. Class A Common Stock,$12.27,-0.27,-2.153%,249050325.00,,2021,64527,Public Utilities,Water Supply,/market-activity/stocks/aris
ARL,American Realty Investors Inc. Common Stock,$14.82,0.00,0.00%,239373277.00,United States,,1987,Consumer Services,Building operators,/market-activity/stocks/arl
ARLO,Arlo Technologies Inc. Common Stock,$8.35,-0.29,-3.356%,703900048.00,United States,2018,563522,Miscellaneous,Diversified Manufacture,/market-activity/stocks/arlo
ARMK,Aramark Common Stock,$34.63,0.07,0.203%,8881355731.00,,2013,371060,Consumer Services,Restaurants,/market-activity/stocks/armk
ARNC,Arconic Corporation Common Stock ,$30.905,-0.665,-2.106%,3290993282.00,,2020,213252,Technology,Industrial Machinery/Components,/market-activity/stocks/arnc
AROC,Archrock Inc. Common Stock,$8.55,-0.03,-0.35%,1317126029.00,United States,,276080,Public Utilities,Natural Gas Distribution,/market-activity/stocks/aroc
ARR,ARMOUR Residential REIT Inc.,$9.175,-0.145,-1.556%,822896841.00,United States,,1313515,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/arr
ARW,Arrow Electronics Inc. Common Stock,$128.36,4.05,3.258%,8937603085.00,United States,,452327,Technology,Electronic Components,/market-activity/stocks/arw
ASA,ASA  Gold and Precious Metals Limited,$20.60,0.05,0.243%,397372043.00,United States,,25118,Basic Industries,Precious Metals,/market-activity/stocks/asa
ASAI,Sendas Distribuidora S A ADS,$11.85,-0.11,-0.92%,3191618506.00,,2021,40743,Consumer Services,Food Chains,/market-activity/stocks/asai
ASAN,Asana Inc. Class A Common Stock,$49.4599,-3.9501,-7.396%,9220780371.00,,2020,2508370,Technology,Retail: Computer Software & Peripheral Equipment,/market-activity/stocks/asan
ASAQ,Atlantic Street Acquisition Corp Class A Common Stock,$9.8001,-0.0199,-0.203%,306253125.00,United States,2020,59644,,,/market-activity/stocks/asaq
ASB,Associated Banc-Corp Common Stock,$24.51,-0.03,-0.122%,3660396930.00,United States,,446914,Finance,Major Banks,/market-activity/stocks/asb
ASC,Ardmore Shipping Corporation Common Stock,$3.60,0.04,1.124%,123709982.00,,2013,41705,Transportation,Marine Transportation,/market-activity/stocks/asc
ASG,Liberty All-Star Growth Fund Inc.,$7.37,0.09,1.236%,395237726.00,United States,,385483,Finance,Investment Managers,/market-activity/stocks/asg
ASGI,Aberdeen Standard Global Infrastructure Income Fund Common Shares of Beneficial Interest,$20.10,0.01,0.05%,178149938.00,,2020,9265,Finance,Investment Managers,/market-activity/stocks/asgi
ASGN,ASGN Incorporated Common Stock,$114.09,-1.60,-1.383%,5944089000.00,United States,1992,94755,Technology,EDP Services,/market-activity/stocks/asgn
ASH,Ashland Global Holdings Inc. Common Stock,$97.40,1.68,1.755%,5542876504.00,United States,,397493,Basic Industries,Specialty Chemicals,/market-activity/stocks/ash
ASIX,AdvanSix Inc. Common Stock ,$42.66,0.21,0.495%,1200130146.00,United States,2016,72959,Basic Industries,Major Chemicals,/market-activity/stocks/asix
ASPN,Aspen Aerogels Inc. Common Stock,$28.78,-1.03,-3.455%,952022225.00,United States,2014,134095,Capital Goods,Wholesale Distributors,/market-activity/stocks/aspn
ASR,Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock,$208.13,2.85,1.388%,6243900000.00,Mexico,,11546,Transportation,Aerospace,/market-activity/stocks/asr
ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares) ,$7.20,0.01,0.139%,15378923074.00,,2018,3286257,Technology,Semiconductors,/market-activity/stocks/asx
ASZ,Austerlitz Acquisition Corporation II Class A Ordinary Shares,$9.72,-0.01,-0.103%,1916228560.00,,2021,97163,,,/market-activity/stocks/asz
ATA,Americas Technology Acquisition Corp. Ordinary Shares,$10.15,-0.04,-0.393%,147175000.00,,2021,833,Finance,Business Services,/market-activity/stocks/ata
ATAQ,Altimar Acquisition Corp. III Class A Ordinary Shares,$9.73,0.00,0.00%,188822813.00,,2021,36,,,/market-activity/stocks/ataq
ATC,Atotech Limited Common Shares,$24.50,-0.01,-0.041%,4770047884.00,,2021,535615,Basic Industries,Major Chemicals,/market-activity/stocks/atc
ATCO,Atlas Corp. Common Shares,$15.40,0.54,3.634%,3803916732.00,United Kingdom,,575969,Transportation,Marine Transportation,/market-activity/stocks/atco
ATEK,Athena Technology Acquisition Corp. II Class A Common Stock,$9.66,-0.04,-0.412%,330915375.00,,2022,100,,,/market-activity/stocks/atek
ATEN,A10 Networks Inc. Common Stock,$13.74,-1.15,-7.723%,1065535379.00,,2014,866938,Technology,EDP Services,/market-activity/stocks/aten
ATGE,Adtalem Global Education Inc. Common Stock,$28.55,-0.82,-2.792%,1420783127.00,United States,,138427,Miscellaneous,Other Consumer Services,/market-activity/stocks/atge
ATHM,Autohome Inc. American Depositary Shares each representing four class A ordinary shares.,$30.35,-3.51,-10.366%,3793128887.00,,2013,306058,Technology,EDP Services,/market-activity/stocks/athm
ATI,Allegheny Technologies Incorporated Common Stock,$21.79,2.98,15.843%,2772741503.00,United States,,7574986,Basic Industries,Steel/Iron Ore,/market-activity/stocks/ati
ATIP,ATI Physical Therapy Inc. Class A Common Stock,$3.0708,-0.1192,-3.737%,605728830.00,,2020,321003,Health Care,Managed Health Care,/market-activity/stocks/atip
ATKR,Atkore Inc. Common Stock,$105.47,-0.72,-0.678%,4730968965.00,United States,2016,309028,Technology,Electrical Products,/market-activity/stocks/atkr
ATO,Atmos Energy Corporation Common Stock,$106.82,0.54,0.508%,14175573416.00,United States,,494523,Public Utilities,Oil/Gas Transmission,/market-activity/stocks/ato
ATR,AptarGroup Inc. Common Stock,$116.33,-1.15,-0.979%,7657667241.00,United States,,185701,Capital Goods,Office Equipment/Supplies/Services,/market-activity/stocks/atr
ATTO,Atento S.A. Ordinary Shares,$25.20,0.22,0.881%,356559638.00,,2014,15628,Public Utilities,Telecommunications Equipment,/market-activity/stocks/atto
ATUS,Altice USA Inc. Class A Common Stock,$14.55,-0.60,-3.96%,6615210040.00,United States,2017,2200718,Public Utilities,Telecommunications Equipment,/market-activity/stocks/atus
AU,AngloGold Ashanti Limited Common Stock,$19.21,0.00,0.00%,8017203981.00,South Africa,,2038720,Basic Industries,Precious Metals,/market-activity/stocks/au
AUD,Audacy Common Stock,$2.39,-0.03,-1.24%,338103219.00,United States,,184768,Consumer Services,Broadcasting,/market-activity/stocks/aud
AUS,Austerlitz Acquisition Corporation I Class A Ordinary Shares,$9.73,-0.01,-0.103%,959100014.00,,2021,32242,,,/market-activity/stocks/aus
AUY,Yamana Gold Inc. Ordinary Shares (Canada),$4.12,0.00,0.00%,3968206840.00,Canada,,10834623,,,/market-activity/stocks/auy
AVA,Avista Corporation Common Stock,$43.991,-0.349,-0.787%,3113165778.00,United States,,152054,Public Utilities,Power Generation,/market-activity/stocks/ava
AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),$5.61,0.07,1.264%,6249451614.00,,2014,15258,Finance,Commercial Banks,/market-activity/stocks/aval
AVAN,Avanti Acquisition Corp. Class A Ordinary Shares,$9.825,-0.005,-0.051%,736875000.00,Cayman Islands,2020,8322,Finance,Business Services,/market-activity/stocks/avan
AVB,AvalonBay Communities Inc. Common Stock,$252.26,7.78,3.182%,35251044984.00,United States,,472175,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/avb
AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),$14.99,-0.25,-1.64%,463693420.00,United States,,29551,Basic Industries,Agricultural Chemicals,/market-activity/stocks/avd
AVK,Advent Convertible and Income Fund,$16.685,0.035,0.21%,576053329.00,United States,2003,66695,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/avk
AVLR,Avalara Inc. Common Stock,$104.25,-6.75,-6.081%,9060981011.00,United States,2018,404064,Technology,EDP Services,/market-activity/stocks/avlr
AVNS,Avanos Medical Inc. Common Stock,$29.265,-0.935,-3.096%,1410180059.00,United States,2014,198818,Health Care,Industrial Specialties,/market-activity/stocks/avns
AVNT,Avient Corporation Common Stock,$50.68,0.06,0.119%,4636783138.00,United States,,150151,Basic Industries,Major Chemicals,/market-activity/stocks/avnt
AVTR,Avantor Inc. Common Stock,$38.255,0.245,0.645%,23314614033.00,,2019,2954735,Basic Industries,Industrial Specialties,/market-activity/stocks/avtr
AVY,Avery Dennison Corporation Common Stock,$198.77,-7.62,-3.692%,16457278033.00,United States,,430632,Miscellaneous,Office Equipment/Supplies/Services,/market-activity/stocks/avy
AVYA,Avaya Holdings Corp. Common Stock,$17.395,-0.615,-3.415%,1477320246.00,,,385273,Technology,Retail: Computer Software & Peripheral Equipment,/market-activity/stocks/avya
AWF,Alliancebernstein Global High Income Fund,$11.48,0.01,0.087%,989916692.00,United States,1993,146450,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/awf
AWI,Armstrong World Industries Inc Common Stock,$97.92,-0.66,-0.67%,4648822209.00,United States,,570862,,,/market-activity/stocks/awi
AWK,American Water Works Company Inc. Common Stock,$160.555,1.845,1.162%,29146793130.00,United States,2008,422714,Public Utilities,Water Supply,/market-activity/stocks/awk
AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,$6.29,0.03,0.479%,537216012.00,United States,2007,161824,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/awp
AWR,American States Water Company Common Stock,$90.56,0.60,0.667%,3344946981.00,United States,,84944,Public Utilities,Water Supply,/market-activity/stocks/awr
AX,Axos Financial Inc. Common Stock,$50.66,-1.82,-3.468%,3014366203.00,United States,2018,92345,Finance,Savings Institutions,/market-activity/stocks/ax
AXH,Industrial Human Capital Inc. Common Stock,$9.91,0.00,0.00%,0.00,,2021,10,,,/market-activity/stocks/axh
AXL,American Axle & Manufacturing Holdings Inc. Common Stock,$8.57,-0.07,-0.81%,977500550.00,United States,,1039624,Capital Goods,Auto Parts:O.E.M.,/market-activity/stocks/axl
AXP,American Express Company Common Stock,$184.23,0.69,0.376%,140199030000.00,United States,,1766305,Finance,Finance: Consumer Services,/market-activity/stocks/axp
AXR,AMREP Corporation Common Stock,$12.025,0.025,0.208%,88219849.00,United States,,79166,Consumer Services,Homebuilding,/market-activity/stocks/axr
AXS,Axis Capital Holdings Limited Common Stock,$56.69,-0.65,-1.134%,4805838060.00,Bermuda,2003,479458,Finance,Property-Casualty Insurers,/market-activity/stocks/axs
AXTA,Axalta Coating Systems Ltd. Common Shares,$29.525,0.415,1.426%,6742062212.00,United States,2014,2312024,Basic Industries,Paints/Coatings,/market-activity/stocks/axta
AYI,Acuity Brands Inc. ,$195.78,1.71,0.881%,6855865741.00,United States,,103846,Consumer Durables,Building Products,/market-activity/stocks/ayi
AYX,Alteryx Inc. Class A Common Stock,$53.625,-2.385,-4.258%,3617212921.00,United States,2017,339416,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/ayx
AZEK,The AZEK Company Inc. Class A Common Stock,$34.51,0.03,0.087%,5350345195.00,United States,2020,1060429,,,/market-activity/stocks/azek
AZO,AutoZone Inc. Common Stock,$2062.11,50.54,2.512%,42550394336.00,United States,,106843,,,/market-activity/stocks/azo
AZRE,Azure Power Global Limited Equity Shares,$14.12,-0.69,-4.659%,857604393.00,India,2016,56009,Public Utilities,Electric Utilities: Central,/market-activity/stocks/azre
AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),$15.775,-0.645,-3.928%,1817525191.00,Brazil,2017,1790671,Transportation,Air Freight/Delivery Services,/market-activity/stocks/azul
AZZ,AZZ Inc.,$47.83,-0.80,-1.645%,1181051745.00,United States,,54925,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/azz
B,Barnes Group Inc. Common Stock,$46.27,0.76,1.67%,2342525911.00,United States,,73967,Capital Goods,Office Equipment/Supplies/Services,/market-activity/stocks/b
BA,Boeing Company (The) Common Stock,$206.83,-1.51,-0.725%,120581841395.00,United States,,5359764,Capital Goods,Aerospace,/market-activity/stocks/ba
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,$122.08,-5.14,-4.04%,330948338392.00,China,2014,9259903,Miscellaneous,Business Services,/market-activity/stocks/baba
BAC,Bank of America Corporation Common Stock,$46.765,-0.175,-0.373%,403453465594.00,United States,,20133560,Finance,Major Banks,/market-activity/stocks/bac
BACA,Berenson Acquisition Corp. I Class A Common Stock,$9.71,0.04,0.414%,333902625.00,,2021,2515,,,/market-activity/stocks/baca
BAH,Booz Allen Hamilton Holding Corporation Common Stock,$78.32,1.66,2.165%,10436742124.00,United States,2010,802782,Consumer Services,Professional Services,/market-activity/stocks/bah
BAK,Braskem SA ADR,$19.40,-0.34,-1.722%,7721842838.00,Brazil,,281886,Basic Industries,Major Chemicals,/market-activity/stocks/bak
BALY,Bally's Corporation Common Stock,$35.92,-0.34,-0.938%,1952732286.00,,2019,182879,Consumer Services,Recreational Products/Toys,/market-activity/stocks/baly
BAM,Brookfield Asset Management Inc. Common Stock,$55.79,0.23,0.414%,87494392025.00,Canada,,737143,Miscellaneous,Other Consumer Services,/market-activity/stocks/bam
BAMH,Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080,$23.64,-0.05,-0.211%,0.00,,2020,78553,Consumer Services,Building operators,/market-activity/stocks/bamh
BAMI,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,$23.1992,-0.0608,-0.261%,0.00,,2020,10349,Consumer Services,Building operators,/market-activity/stocks/bami
BAMR,Brookfield Asset Management Reinsurance Partners Ltd. Class A Exchangeable Limited Voting Shares,$56.99,0.05,0.088%,1586412222.00,,2021,5334,,,/market-activity/stocks/bamr
BANC,Banc of California Inc. Common Stock,$19.63,0.10,0.512%,1230124295.00,United States,,113376,Finance,Major Banks,/market-activity/stocks/banc
BAP,Credicorp Ltd. Common Stock,$136.72,-1.40,-1.014%,10871427520.00,Peru,,287057,Finance,Commercial Banks,/market-activity/stocks/bap
BARK,BARK Inc. Class A Common Stock,$3.58,-0.24,-6.283%,615446184.00,,2020,1463876,Consumer Services,Department/Specialty Retail Stores,/market-activity/stocks/bark
BAX,Baxter International Inc. Common Stock,$85.19,0.26,0.306%,42654074239.00,United States,,1705516,Health Care,Medical/Dental Instruments,/market-activity/stocks/bax
BB,BlackBerry Limited Common Stock,$7.745,-0.385,-4.736%,4443119784.00,Canada,,9976483,,,/market-activity/stocks/bb
BBAI,BigBear.ai Inc. Common Stock,$5.1899,0.0299,0.579%,703575162.00,,2021,10789,Technology,EDP Services,/market-activity/stocks/bbai
BBAR,Banco BBVA Argentina S.A. ADS,$3.23,-0.10,-3.003%,659630209.00,Argentina,,243006,Finance,Commercial Banks,/market-activity/stocks/bbar
BBD,Banco Bradesco Sa American Depositary Shares,$4.21,-0.13,-2.995%,40792940548.00,Brazil,,19714294,Finance,Commercial Banks,/market-activity/stocks/bbd
BBDC,Barings BDC Inc. Common Stock,$11.1899,0.2199,2.005%,730880460.00,United States,,171518,Finance,Investment Managers,/market-activity/stocks/bbdc
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),$3.49,-0.07,-1.966%,33816475656.00,Brazil,,12276,Finance,Commercial Banks,/market-activity/stocks/bbdo
BBLN,Babylon Holdings Limited Class A Ordinary Shares,$5.42,-0.29,-5.079%,2221629599.00,United States,,92132,,,/market-activity/stocks/bbln
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,$24.23,-0.11,-0.452%,1428274446.00,United States,2010,61260,Finance,Finance Companies,/market-activity/stocks/bbn
BBU,Brookfield Business Partners L.P. Limited Partnership Units ,$45.25,0.96,2.168%,3522489191.00,,2016,6189,Capital Goods,Building Products,/market-activity/stocks/bbu
